gMIR200,gTGFB,gMIR34A,gVIME,gOVOL2,gECAL,gZEB1,gSNAIL1,kMIR200,kTGFB,kMIR34A,kVIME,kOVOL2,kECAL,kZEB1,kSNAIL1,tZEB1MIR200,fZEB1MIR200,nZEB1MIR200,tSNAIL1MIR200,fSNAIL1MIR200,nSNAIL1MIR200,tOVOL2TGFB,fOVOL2TGFB,nOVOL2TGFB,tMIR200TGFB,fMIR200TGFB,nMIR200TGFB,tZEB1MIR34A,fZEB1MIR34A,nZEB1MIR34A,tSNAIL1MIR34A,fSNAIL1MIR34A,nSNAIL1MIR34A,tZEB1VIME,fZEB1VIME,nZEB1VIME,tSNAIL1VIME,fSNAIL1VIME,nSNAIL1VIME,tOVOL2VIME,fOVOL2VIME,nOVOL2VIME,tZEB1OVOL2,fZEB1OVOL2,nZEB1OVOL2,tZEB1ECAL,fZEB1ECAL,nZEB1ECAL,tSNAIL1ECAL,fSNAIL1ECAL,nSNAIL1ECAL,tMIR200ZEB1,fMIR200ZEB1,nMIR200ZEB1,tOVOL2ZEB1,fOVOL2ZEB1,nOVOL2ZEB1,tSNAIL1ZEB1,fSNAIL1ZEB1,nSNAIL1ZEB1,tTGFBSNAIL1,fTGFBSNAIL1,nTGFBSNAIL1,tMIR34ASNAIL1,fMIR34ASNAIL1,nMIR34ASNAIL1,tSNAIL1SNAIL1,fSNAIL1SNAIL1,nSNAIL1SNAIL1,tOVOL2SNAIL1,fOVOL2SNAIL1,nOVOL2SNAIL1
97.78216512787037,90.6048977321177,60.66757955918691,91.51477152069795,50.66386327125606,45.19085439613695,37.48341791515034,31.35057909240296,0.7616942669174634,0.5700604010715076,0.7609587862672429,0.7644752580747651,0.7623660319424604,0.2006939038211687,0.23152014427710718,0.5608102761444952,1.1236356849691198,18.565325681486307,4.0,0.6856360894120631,99.2053503659031,4.0,44.72276955425163,28.442132075144116,4.0,11.539108797096024,91.77545529509885,4.0,6.084439187579959,11.921498081906336,6.0,1.2481388621302143,76.56007361345856,5.0,1.1644266258925358,97.80757389726938,6.0,0.13359024760352342,59.39007716690158,6.0,53.24616562899305,91.84292592597735,4.0,0.21434721214727553,37.75041920092127,5.0,4.486337194623904,52.423999153353485,5.0,0.9296089569011327,33.07777313038908,4.0,3.6805126794669967,59.00024869714818,5.0,33.8974507147139,38.04198398396381,4.0,0.6620154651865757,16.516316861444672,2.0,3.625222704639802,61.3073299445841,3.0,15.247485661841129,12.587184289298616,6.0,0.4754037300077539,87.88001923016142,4.0,14.396017864137283,38.70021906010837,6.0
47.71137002063488,39.9543150073083,17.88842634044664,43.73863081468838,81.05105004661425,44.25464037061722,25.263075656814344,3.646986748101698,0.6720404106626778,0.288549580686129,0.22677352157953676,0.7155660961289563,0.1640676163698658,0.29775001587215094,0.8270013008674753,0.41925454082424096,4.881904549090948,3.3039029188690137,4.0,0.7349241157425973,11.056855410428671,3.0,3.0118053497290274,15.378499481085006,2.0,0.7152952812776621,72.88867703495094,4.0,1.2796890935932304,41.91569131727603,3.0,0.5656698448452543,63.57513621344755,3.0,4.591447770352597,44.393946009372186,5.0,0.23725255209360308,46.597465008209184,2.0,35.84036462445792,31.569833717499872,2.0,0.7472686564492607,50.033881736388295,2.0,4.539686564337876,11.085292074491848,1.0,0.8289685949278449,3.638489676130858,1.0,6.355997980927525,20.737536527163897,5.0,27.100199915239486,10.4041725078202,3.0,0.7190034244951329,21.722691378744322,3.0,12.130142385450911,77.19077745236922,4.0,4.502438756016572,31.85504341951507,6.0,0.1096609382521241,94.53349416114828,2.0,63.18001997784672,87.71384901819691,6.0
9.165566164081136,1.918650507207617,49.79072711531616,12.749940536728817,41.428500633392915,77.97706496272438,53.2582279727222,60.8554887384109,0.4393812686312092,0.5915895916840027,0.5330110892525528,0.2977094123062358,0.4418901711223475,0.9606590255218906,0.632532370881615,0.6111679017271144,0.3055668388204318,5.051971526911782,5.0,1.0081816322215464,81.68682495162867,3.0,59.692370667927804,2.5496794812157066,3.0,1.0960613209924512,82.40447756807527,2.0,4.902666393740145,9.361450100501305,1.0,0.8380875016738681,47.215815847680894,3.0,2.911966746667781,87.8813433342808,2.0,0.16254811880202052,77.24198436992006,3.0,29.015432992320008,31.987849881686547,2.0,3.548392880711477,19.364820514282695,1.0,3.023602135190639,94.88423792473498,5.0,0.5916406838534722,45.28394604765493,2.0,12.028369380888513,71.08130973253569,2.0,22.30946512286256,35.8985641708668,5.0,0.34738876442006844,33.19236974447014,2.0,10.665022214151469,26.591753991792157,4.0,10.227388384535647,38.546193400256854,4.0,0.5743737115755718,15.115403167468116,6.0,58.92905640149733,72.51312265556325,2.0
44.518396321577164,76.2755281378939,39.854575180024106,51.928990796826795,24.96915731126527,15.586402154409555,69.8027958407927,48.983485165160175,0.31375907877843967,0.8045652633515892,0.8750555929593644,0.6027067989183152,0.29197969506521393,0.5657924540991367,0.37513563375505354,0.44267138255846306,3.9560996568375733,62.55819553901414,2.0,0.14751208875141059,34.174635654640774,4.0,18.80402835011266,35.809387644445756,3.0,14.289031447925366,33.21227721082247,1.0,3.4560579476142426,73.18929761252882,1.0,1.0613657547033732,42.52882073045821,5.0,4.12365058441516,29.547102587407714,4.0,0.16492550796102515,30.896725352411277,2.0,37.88070608484161,51.38088244644906,5.0,0.8434274153652943,96.90392541488693,5.0,4.543661819731858,89.62525570587026,2.0,0.9835752216446246,96.51207554420066,3.0,7.256632671268009,8.234243246809454,2.0,36.236025568570454,23.36237347057146,4.0,0.8586547631267616,61.9771937966987,2.0,6.863954363034303,16.32205972680462,2.0,10.476069381837776,39.35696957894797,4.0,0.27379140362546184,22.204672879012286,2.0,10.865147059103318,22.960542795225,5.0
53.6089966222728,60.006522317345755,76.80221785367338,66.80875635991072,34.85757271577486,44.576931145677925,9.46029574759041,36.62063609344676,0.9939526432363054,0.4462269658742596,0.12838488495064068,0.9955985019632267,0.19838328254595766,0.9684524915338312,0.26339659525494485,0.4427089113429953,1.386511154835383,24.811983482647523,4.0,0.6706189894649258,9.902180961035837,2.0,19.443533059934,21.317252195721483,3.0,0.567356779712029,76.92875915346139,2.0,3.3713553779213146,64.72927228001812,5.0,1.0785560796002764,69.3272988439249,3.0,0.6115310432965134,47.76297439656556,3.0,0.6777461566009397,63.80757444805257,4.0,26.42709426308851,47.759329136097975,1.0,6.029252823718366,41.10785816864749,3.0,3.9239952022220184,82.51008872844604,3.0,0.7933178097122126,62.66877592714166,3.0,10.628195067091875,73.61195348528544,1.0,48.779297483742944,17.389115081120433,4.0,0.18428154744310574,65.70853152134399,5.0,11.278632322979965,77.9690165578668,3.0,1.833781661991291,40.9524783645359,3.0,1.402942093583299,47.29214969310285,6.0,8.407566297551648,49.66265575350443,2.0
23.607019089348775,60.717003178256256,34.06651430295023,23.913072574663634,85.89570527003305,40.34732919229379,53.331277146633795,93.98035852873522,0.2616537577165917,0.9698333574867456,0.7044664842367404,0.64074308145274,0.9817593531566617,0.9229071340093382,0.8904069009883527,0.3240270483946685,1.0110739277551886,48.75272861134256,5.0,0.03932482726225477,21.68648377891273,1.0,5.45362079416927,16.673583433886414,1.0,2.7431557416638523,20.99254748983841,5.0,6.022402033943804,54.40789368729898,2.0,0.6821549431448022,17.121763142643484,4.0,1.34249432371256,65.13707730190008,3.0,1.05489001311081,26.805011810773028,3.0,38.15574524966063,70.01005005753166,1.0,1.4703609435608362,26.73905452148842,4.0,1.7245245186395517,25.346752592997298,6.0,0.6913504384571424,37.99706844366146,5.0,7.88666492980449,28.31620221273175,6.0,53.01189931494887,67.71803404708902,2.0,1.0601078319988952,78.31688451673224,4.0,11.640831040687262,21.290837823454538,1.0,11.503585821111356,84.20723351505887,3.0,1.2677414651633452,53.43545048900665,4.0,19.223069299473323,85.88678578114515,4.0
53.347105499390715,73.47078481621156,84.77040280265706,6.4515540035122125,87.46714231923387,56.26314161899365,73.07346992259717,30.278968053940915,0.4583965059359899,0.9807182183558322,0.6868000861653616,0.725909290197082,0.6547139354818408,0.667792700819951,0.40481952815568933,0.24210823788734076,0.5825680639743933,64.01518490105585,2.0,0.17062016299003394,68.87821200016306,6.0,37.4596054681425,68.5347752959778,3.0,8.783274810086313,52.169474514819505,2.0,5.311637731627867,60.882554647891205,1.0,0.40113948834460433,20.423121290959976,3.0,4.685457909556871,70.96903950734414,1.0,0.1017412108506485,42.86223801495901,1.0,53.97796614604926,99.06021017023558,3.0,4.208778644977895,94.94330963795251,4.0,0.47101948238958563,97.83777442161133,3.0,0.8648385787812484,57.639885545387784,1.0,9.48402486743423,42.888947028435176,2.0,58.49681062847479,70.96942986675948,3.0,1.2474633945385027,4.013907457808819,2.0,1.4015083358134701,14.163734860379886,6.0,12.945580027957478,8.25301437591386,2.0,0.3382813561904082,36.30944461378163,5.0,56.45795692218985,86.93917625016185,2.0
59.942094074303846,10.577821278304437,59.12203670055672,31.94590989694736,53.09806228479089,96.80976800719377,28.492628831153386,7.484533905278108,0.3435604408466031,0.8988435327139893,0.8730369593488627,0.29216828603059936,0.35821981328808306,0.1750483607886704,0.5521541244099253,0.7364900089287288,3.7826313298250427,47.73588573544053,2.0,0.3606527336419789,13.825691117206734,2.0,38.02665112774497,99.181695427491,3.0,13.543944782827582,56.27456903601907,3.0,5.340614646027644,9.807450113400746,6.0,0.5374341819395053,94.56198891229839,6.0,1.8034919577458641,57.810565918907855,5.0,0.2612862843792791,64.0845693410807,2.0,41.706474487471034,22.31242123708153,3.0,5.707207415787785,33.97352959203583,2.0,0.06110223996042947,98.72932346589317,4.0,0.4940675674545364,23.179944871489347,2.0,9.163416034717779,90.80206891597949,2.0,35.04532994258979,5.648719034972979,3.0,0.8883220138605107,61.57718480806328,6.0,5.829355878702345,41.46931091474502,3.0,14.176944822768842,75.40251207188022,1.0,0.11997130213829205,56.13252685416553,5.0,15.782296672801785,58.29297739957669,4.0
39.60547829624429,61.42356520037059,25.43536332030988,64.26323853460572,2.7451886137611345,71.00117358092922,5.466574600087403,3.5680647083810664,0.8185070847474003,0.23186153296468834,0.2228471741151981,0.2872110766372266,0.6764857175497787,0.9422183474692727,0.21980640120285644,0.547305009800465,2.9308299196057193,15.267692945554925,3.0,0.8799489481264302,12.645412460691487,2.0,6.728175921383107,90.41641784442965,4.0,13.635251797428413,70.22059923435353,6.0,3.8082814183582174,77.44995114750803,5.0,0.6113386542582815,26.22201817473332,1.0,3.7441893269850195,49.263767553640726,2.0,1.2479301220561605,82.01260629658636,2.0,33.789148992841156,5.32895985825568,1.0,2.771259536921952,89.32300642020638,4.0,3.3089505468241054,8.090647107836848,4.0,1.172967695504765,2.682258454171115,6.0,11.699443280223788,88.97035190845786,2.0,37.39701393957698,95.26769635825642,2.0,0.8149337884558374,54.46664079528824,2.0,3.8775225694546895,81.23698381315785,2.0,14.005651859843422,20.673899054389523,1.0,0.5330824109769607,23.107250491641995,2.0,48.39436361431021,33.50214884905091,5.0
54.8995430894482,83.43296424301548,41.64272017548168,98.25451967447333,68.89955752488774,49.46223195894196,6.886647726818275,82.12314844370677,0.8149216653906671,0.9658824449460561,0.8127976302383502,0.4673017452314632,0.28679282695310027,0.9096924257276144,0.8372861348412981,0.1886169423294281,1.3689039599720125,58.527052565241156,4.0,0.2772948576070764,88.85356128972876,4.0,37.227719847927574,54.40656093997953,2.0,6.447967354757708,73.62493525407487,2.0,2.260108854121486,6.8280167577238995,4.0,1.0854965222243105,52.410312407449226,3.0,1.0396064795480893,73.96397047828266,6.0,0.0926964632169192,43.73808381931748,5.0,70.21629936010137,12.474588525756516,4.0,0.7176626402158794,9.311538191536798,3.0,3.148505842853325,20.53489250219661,3.0,0.1801046271323045,64.7358916391884,4.0,3.3731887720976452,44.715594179816655,1.0,42.763822187739045,25.697845395112083,6.0,0.3125432011895308,27.47426777893645,6.0,12.215966025539405,13.21881750424804,3.0,11.37267978275877,29.02482270575417,3.0,0.9497618169642825,91.97749175415171,5.0,41.451523044893044,23.69006891580773,2.0
